signal_id,signal_type,signal_status,leading_pedestrian_interval,council_district,location
392,TRAFFIC,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.722809, 30.234114]}"
7,TRAFFIC,TURNED_ON,False,"4, 7","{'type': 'Point', 'coordinates': [-97.721245, 30.334]}"
23,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.741928, 30.281733]}"
25,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.738106, 30.280687]}"
29,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.720429, 30.328896]}"
40,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.741547, 30.28772]}"
137,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.749275, 30.259758]}"
140,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.750267, 30.247946]}"
4047,PHB,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.675247, 30.418306]}"
4071,PHB,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.700199, 30.230063]}"
817,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.653885, 30.302908]}"
857,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.745766, 30.389252]}"
870,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.787727, 30.358913]}"
874,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.852478, 30.406595]}"
889,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.83313, 30.443483]}"
905,TRAFFIC,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.752525, 30.215756]}"
918,TRAFFIC,TURNED_ON,False,,"{'type': 'Point', 'coordinates': [-97.85701, 30.172396]}"
921,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.709457, 30.281706]}"
923,TRAFFIC,TURNED_ON,False,,"{'type': 'Point', 'coordinates': [-97.899872, 30.362415]}"
948,TRAFFIC,TURNED_ON,False,,"{'type': 'Point', 'coordinates': [-97.891762, 30.36924]}"
4002,PHB,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.741234, 30.297831]}"
4032,PHB,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.785713, 30.233917]}"
202,TRAFFIC,TURNED_ON,True,"10, 9","{'type': 'Point', 'coordinates': [-97.741386, 30.307861]}"
232,TRAFFIC,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.760208, 30.229651]}"
774,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.762589, 30.254248]}"
272,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.745232, 30.27182]}"
330,TRAFFIC,TURNED_ON,False,"1, 9","{'type': 'Point', 'coordinates': [-97.732788, 30.271833]}"
371,TRAFFIC,TURNED_ON,True,1,"{'type': 'Point', 'coordinates': [-97.723846, 30.273165]}"
381,TRAFFIC,REMOVED_PERMANENTLY,False,9,"{'type': 'Point', 'coordinates': [-97.737396, 30.241047]}"
598,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.667473, 30.369976]}"
973,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.742287, 30.279736]}"
1112,TRAFFIC,TURNED_ON,True,"4, 1","{'type': 'Point', 'coordinates': [-97.670848, 30.358837]}"
1147,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.736192, 30.315098]}"
405,TRAFFIC,TURNED_ON,True,2,"{'type': 'Point', 'coordinates': [-97.78508, 30.195639]}"
436,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.696983, 30.408274]}"
738,TRAFFIC,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.749725, 30.193691]}"
745,TRAFFIC,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.756798, 30.193939]}"
451,TRAFFIC,TURNED_ON,True,7,"{'type': 'Point', 'coordinates': [-97.73864, 30.36635]}"
247,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.738243, 30.273203]}"
252,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.742844, 30.273237]}"
254,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.739739, 30.27236]}"
255,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.738655, 30.27206]}"
256,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.737564, 30.271763]}"
264,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.74144, 30.271803]}"
265,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.740082, 30.271429]}"
266,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.738998, 30.271112]}"
267,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.737923, 30.270824]}"
270,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.700371, 30.331131]}"
778,TRAFFIC,TURNED_ON,False,"5, 2","{'type': 'Point', 'coordinates': [-97.788559, 30.167107]}"
273,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.744148, 30.271542]}"
483,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.710403, 30.388744]}"
484,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.704437, 30.398281]}"
275,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.741753, 30.270853]}"
277,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.739334, 30.270174]}"
289,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.736488, 30.268322]}"
303,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.742813, 30.268066]}"
310,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.748779, 30.268679]}"
322,TRAFFIC,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.623108, 30.16943]}"
332,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.746246, 30.26593]}"
342,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.691795, 30.360039]}"
348,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.702995, 30.400566]}"
560,TRAFFIC,TURNED_ON,False,"4, 9","{'type': 'Point', 'coordinates': [-97.70649, 30.307507]}"
360,TRAFFIC,TURNED_ON,True,3,"{'type': 'Point', 'coordinates': [-97.720276, 30.256647]}"
364,TRAFFIC,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.724609, 30.257132]}"
600,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.70034, 30.403105]}"
16,TRAFFIC,TURNED_ON,True,4,"{'type': 'Point', 'coordinates': [-97.715836, 30.328857]}"
33,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.742645, 30.287769]}"
49,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.735794, 30.306391]}"
105,TRAFFIC,TURNED_ON,False,"10, 9","{'type': 'Point', 'coordinates': [-97.744713, 30.3027]}"
200,TRAFFIC,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.816994, 30.173864]}"
4076,PHB,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.69081, 30.27838]}"
4079,PHB,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.707715, 30.281948]}"
4113,PHB,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.669266, 30.292897]}"
933,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.749107, 30.251116]}"
945,TRAFFIC,TURNED_ON,True,"2, 3","{'type': 'Point', 'coordinates': [-97.775528, 30.202492]}"
953,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.74987, 30.268997]}"
1006,TRAFFIC,TURNED_ON,False,"4, 9","{'type': 'Point', 'coordinates': [-97.702835, 30.305779]}"
4023,PHB,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.758415, 30.232536]}"
